segment_id;user_id;file_name;mode
2334;68;20081004113337.plt;walk
2335;68;20081004113337.plt;bus
2336;68;20081004113337.plt;walk
2337;68;20081004113337.plt;bus
2338;68;20081005083405.plt;bike
2339;68;20081005083405.plt;bike
2340;68;20081005083405.plt;bike
2341;68;20081005083405.plt;bike
2342;68;20081005083405.plt;bike
2343;68;20081005083405.plt;bike
2344;68;20081006104404.plt;bike
2345;68;20081006104404.plt;bike
2346;68;20081006104404.plt;bike
2347;68;20081007034906.plt;bike
2348;68;20081007034906.plt;bike
2349;68;20081007034906.plt;bike
2350;68;20081007034906.plt;bike
2351;68;20081007034906.plt;bike
2352;68;20081007034906.plt;bike
2353;68;20081007034906.plt;bike
2354;68;20081008100634.plt;bike
2355;68;20081008100634.plt;bike
2356;68;20081009082159.plt;bike
2357;68;20081009082159.plt;bike
2358;68;20081009082159.plt;bike
2359;68;20081010045634.plt;bike
2360;68;20081010045634.plt;bike
2361;68;20081010045634.plt;bike
2362;68;20081010045634.plt;bike
2363;68;20081011080206.plt;walk
2364;68;20081011080206.plt;bus
2365;68;20081011080206.plt;walk
2366;68;20081011080206.plt;bus
2367;68;20081012042606.plt;bus
2368;68;20081012042606.plt;walk
2369;68;20081012042606.plt;bike
2370;68;20081012042606.plt;bike
2371;68;20081012042606.plt;bike
2372;68;20081012042606.plt;bike
2373;68;20081012042606.plt;bike
2374;68;20081013101235.plt;bike
2375;68;20081013101235.plt;bike
2376;68;20081014033854.plt;bike
2377;68;20081014033854.plt;bike
2378;68;20081014033854.plt;bike
2379;68;20081015122459.plt;bike
2380;68;20081016035058.plt;bike
2381;68;20081016035058.plt;bike
2382;68;20081016035058.plt;bike
2383;68;20081016035058.plt;bike
2384;68;20081016035058.plt;bike
2385;68;20081016035058.plt;bike
2386;68;20081016035058.plt;bike
2387;68;20081017010935.plt;bike
2388;68;20081017010935.plt;bike
2389;68;20081017102854.plt;bike
2390;68;20081017102854.plt;bike
2391;68;20081017102854.plt;bike
2392;68;20081017102854.plt;bike
2393;68;20081017102854.plt;bike
2394;68;20081018092936.plt;bike
2395;68;20081019051653.plt;bike
2396;68;20081019051653.plt;bike
2397;68;20081019051653.plt;bike
2398;68;20081019051653.plt;bike
2399;68;20081019051653.plt;bike
2400;68;20081019051653.plt;bike
2401;68;20081020030154.plt;bike
2402;68;20081020030154.plt;walk
2403;68;20081020030154.plt;bus
2404;68;20081020030154.plt;bus
2405;68;20081020030154.plt;walk
2406;68;20081020030154.plt;walk
2407;68;20081020030154.plt;bus
2408;68;20081020030154.plt;walk
2409;68;20081021003906.plt;walk
2410;68;20081021003906.plt;walk
2411;68;20081021003906.plt;bus
2412;68;20081021003906.plt;bus
2413;68;20081021003906.plt;walk
2414;68;20081021003906.plt;walk
2415;68;20081021003906.plt;bus
2416;68;20081021003906.plt;walk
2417;68;20081021003906.plt;bus
2418;68;20081022055006.plt;walk
2419;68;20081022055006.plt;bus
2420;68;20081022055006.plt;bus
2421;68;20081022055006.plt;walk
2422;68;20081022055006.plt;bus
2423;68;20081022055006.plt;walk
2424;68;20081022055006.plt;bus
2425;68;20081022055006.plt;bike
2426;68;20081022055006.plt;bike
2427;68;20081023083800.plt;bike
2428;68;20081023083800.plt;bike
2429;68;20081023083800.plt;bike
2430;68;20081023083800.plt;bike
2431;68;20081024002706.plt;bike
2432;68;20081024002706.plt;bike
2433;68;20081024002706.plt;bike
2434;68;20081024002706.plt;walk
2435;68;20081024002706.plt;bus
2436;68;20081024002706.plt;bus
2437;68;20081025030906.plt;bike
2438;68;20081025030906.plt;bike
2439;68;20081025095905.plt;bus
2440;68;20081025095905.plt;bus
2441;68;20081025095905.plt;bus
2442;68;20081026082806.plt;bike
2443;68;20081026082806.plt;bike
2444;68;20081026082806.plt;bus
2445;68;20081026082806.plt;walk
2446;68;20081027235405.plt;bike
2447;68;20081027235405.plt;bike
2448;68;20081027235405.plt;bike
2449;68;20081027235405.plt;bike
2450;68;20081029000329.plt;bike
2451;68;20081029000329.plt;bike
2452;68;20081029000329.plt;bike
2453;68;20081029000329.plt;bike
2454;68;20081029000329.plt;bike
2455;68;20081029000329.plt;bike
2456;68;20081029000329.plt;bike
2457;68;20081029234905.plt;bike
2458;68;20081029234905.plt;bike
2459;68;20081029234905.plt;bike
2460;68;20081029234905.plt;bike
2461;68;20081029234905.plt;bike
2462;68;20081029234905.plt;bike
2463;68;20081029234905.plt;bike
2464;68;20081031002125.plt;bike
2465;68;20081031002125.plt;bike
2466;68;20081031002125.plt;bus
2467;68;20081031002125.plt;bus
2468;68;20081031002125.plt;bus
2469;68;20081101015053.plt;bus
2470;68;20081101015053.plt;walk
2471;68;20081101015053.plt;walk
2472;68;20081101015053.plt;walk
2473;68;20081101015053.plt;walk
2474;68;20081101015053.plt;walk
2475;68;20081101015053.plt;walk
2476;68;20081101015053.plt;bus
2477;68;20081101015053.plt;walk
2478;68;20081101015053.plt;walk
2479;68;20081102033505.plt;bike
2480;68;20081102033505.plt;bike
2481;68;20081102033505.plt;bike
2482;68;20081102033505.plt;bike
2483;68;20081102033505.plt;bike
2484;68;20081102033505.plt;bike
2485;68;20081103005606.plt;car
2486;68;20081103005606.plt;walk
2487;68;20081103005606.plt;walk
2488;68;20081104101454.plt;walk
2489;68;20081105012259.plt;car
2490;68;20081105012259.plt;car
2491;68;20081105012259.plt;bike
2492;68;20081105012259.plt;bike
2493;68;20081105012259.plt;bike
2494;68;20081105012259.plt;bike
2495;68;20081106030523.plt;bike
2496;68;20081106030523.plt;bike
2497;68;20081106030523.plt;bike
2498;68;20081106030523.plt;bike
2499;68;20081107052729.plt;bike
2500;68;20081107052729.plt;bike
2501;68;20081107052729.plt;bike
2502;68;20081108064835.plt;bike
2503;68;20081108064835.plt;bike
2504;68;20081108064835.plt;bus
2505;68;20081108064835.plt;bike
2506;68;20081108064835.plt;bike
2507;68;20081109143429.plt;bike
2508;68;20081109234805.plt;bike
2509;68;20081110084259.plt;bike
2510;68;20081110084259.plt;bike
2511;68;20081110084259.plt;bike
2512;68;20081111000936.plt;bike
2513;68;20081111000936.plt;bike
2514;68;20081111000936.plt;bike
2515;68;20081111140858.plt;bike
2516;68;20081111235023.plt;bike
2517;68;20081112083723.plt;bike
2518;68;20081112083723.plt;bike
2519;68;20081112083723.plt;bike
2520;68;20081112235836.plt;bike
2521;68;20081113234129.plt;bike
2522;68;20081113234129.plt;car
2523;68;20081114075354.plt;car
2524;68;20081114075354.plt;bike
2525;68;20081115023400.plt;bike
2526;68;20081115023400.plt;car
2527;68;20081115023400.plt;car
2528;68;20081115023400.plt;car
2529;68;20081115023400.plt;bus
2530;68;20081116014306.plt;bus
2531;68;20081116014306.plt;walk
2532;68;20081116014306.plt;bus
2533;68;20081116124059.plt;bike
2534;68;20081123233136.plt;bike
2535;68;20081124062336.plt;bike
2536;68;20081124062336.plt;bike
2537;68;20081124062336.plt;bike
2538;68;20081125032936.plt;bike
2539;68;20081125032936.plt;bike
2540;68;20081126115936.plt;walk
2541;68;20081126115936.plt;bike
2542;68;20081126235743.plt;bike
2543;68;20081127133754.plt;bike
2544;68;20081127235435.plt;bike
2545;68;20081128071936.plt;bike
2546;68;20081128071936.plt;bike
2547;68;20081128071936.plt;bike
2548;68;20081128071936.plt;bike
2549;68;20081129070806.plt;bike
2550;68;20081129070806.plt;bike
2551;68;20081130023654.plt;walk
2552;68;20081130023654.plt;bus
2553;68;20081130023654.plt;walk
2554;68;20081130023654.plt;bus
2555;68;20081130023654.plt;walk
2556;68;20081130023654.plt;walk
2557;68;20081130023654.plt;bus
2558;68;20081130023654.plt;walk
2559;68;20081130023654.plt;walk
2560;68;20081130234936.plt;bike
2561;68;20081201075005.plt;bike
2562;68;20081201075005.plt;bike
2563;68;20081201234705.plt;bike
2564;68;20081202085635.plt;bike
2565;68;20081202085635.plt;bike
2566;68;20081202085635.plt;bike
2567;68;20081202235029.plt;bike
2568;68;20081202235029.plt;bike
2569;68;20081202235029.plt;bike
2570;68;20081202235029.plt;bike
2571;68;20081203235530.plt;bike
2572;68;20081203235530.plt;bike
2573;68;20081203235530.plt;bike
2574;68;20081205000959.plt;bike
2575;68;20081205000959.plt;bike
2576;68;20081205000959.plt;bike
2577;68;20081206032123.plt;bike
2578;68;20081207014422.plt;bike
2579;68;20081207014422.plt;bike
2580;68;20081207014422.plt;bike
2581;68;20081207014422.plt;bike
2582;68;20081207234559.plt;bike
2583;68;20081209003505.plt;bike
2584;68;20081209003505.plt;bike
2585;68;20081209092859.plt;bike
2586;68;20081209092859.plt;bike
2587;68;20081209092859.plt;bike
2588;68;20081209092859.plt;bike
2589;68;20081209234906.plt;bike
2590;68;20081211083859.plt;bike
2591;68;20081211083859.plt;bike
2592;68;20081211083859.plt;bike
2593;68;20081212000735.plt;bike
2594;68;20081213003610.plt;bike
2595;68;20081213004608.plt;walk
2596;68;20081213004608.plt;walk
2597;68;20081213004608.plt;bus
2598;68;20081213004608.plt;walk
2599;68;20081213004608.plt;bus
2600;68;20081213004608.plt;bus
2601;68;20081213004608.plt;walk
2602;68;20081213004608.plt;bike
2603;68;20081213004608.plt;bike
2604;68;20081214080053.plt;bus
2605;68;20081214080053.plt;bus
2606;68;20081214235553.plt;bike
2607;68;20081214235553.plt;bike
2608;68;20081215081853.plt;bike
2609;68;20081215081853.plt;bike
2610;68;20081215081853.plt;bike
2611;68;20081215235636.plt;bike
2612;68;20090101023634.plt;bike
2613;68;20090101023634.plt;bike
2614;68;20090102015535.plt;bike
2615;68;20090102015535.plt;bike
2616;68;20090102015535.plt;bike
2617;68;20090102015535.plt;bike
2618;68;20090102015535.plt;walk
2619;68;20090102015535.plt;bike
2620;68;20090102015535.plt;bike
2621;68;20090103113523.plt;bike
2622;68;20090103113523.plt;bike
2623;68;20090105085233.plt;bike
2624;68;20090105085233.plt;bike
2625;68;20090107084836.plt;bike
2626;68;20090107235929.plt;bike
2627;68;20090107235929.plt;bike
2628;68;20090107235929.plt;bike
2629;68;20090107235929.plt;bike
2630;68;20090107235929.plt;bike
2631;68;20090107235929.plt;bike
2632;68;20090107235929.plt;bike
2633;68;20090107235929.plt;bike
2634;68;20090107235929.plt;bike
2635;68;20090107235929.plt;bike
2636;68;20090108235105.plt;bike
2637;68;20090108235105.plt;bike
2638;68;20090108235105.plt;bike
2639;68;20090108235105.plt;bike
2640;68;20090108235105.plt;bike
2641;68;20090108235105.plt;bike
2642;68;20090108235105.plt;bike
2643;68;20090108235105.plt;bike
2644;68;20090111055159.plt;bike
2645;68;20090112084528.plt;bike
2646;68;20090112234403.plt;bike
2647;68;20090113065029.plt;bike
2648;68;20090113065029.plt;bike
2649;68;20090113065029.plt;bike
2650;68;20090113065029.plt;bike
2651;68;20090114083553.plt;bike
2652;68;20090114083553.plt;bike
2653;68;20090114083553.plt;bike
2654;68;20090115015904.plt;bus
2655;68;20090116011805.plt;bus
2656;68;20090116011805.plt;bike
2657;68;20090116011805.plt;bike
2658;68;20090116011805.plt;bike
2659;68;20090116011805.plt;bike
2660;68;20090116011805.plt;bus
2661;68;20090118022053.plt;bike
2662;68;20090118022053.plt;bike
2663;68;20090118022053.plt;bike
2664;68;20090118022053.plt;bike
2665;68;20090119050905.plt;bike
2666;68;20090216025153.plt;bike
2667;68;20090216025153.plt;bike
2668;68;20090216025153.plt;bike
2669;68;20090216025153.plt;bike
2670;68;20090217032321.plt;bike
2671;68;20090217032321.plt;bike
2672;68;20090217032321.plt;bike
2673;68;20090217032321.plt;bike
2674;68;20090217032321.plt;bike
2675;68;20090217234222.plt;bus
2676;68;20090217234222.plt;walk
2677;68;20090217234222.plt;car
2678;68;20090217234222.plt;car
2679;68;20090217234222.plt;bike
2680;68;20090217234222.plt;bus
2681;68;20090219084105.plt;bus
2682;68;20090219234553.plt;bike
2683;68;20090220063659.plt;bike
2684;68;20090220063659.plt;bike
2685;68;20090220063659.plt;bike
2686;68;20090220232223.plt;walk
2687;68;20090220232223.plt;walk
2688;68;20090220232223.plt;walk
2689;68;20090220232223.plt;bus
2690;68;20090221092622.plt;bike
2691;68;20090221092622.plt;walk
2692;68;20090222040934.plt;bike
2693;68;20090222040934.plt;bus
2694;68;20090222040934.plt;bus
2695;68;20090222235329.plt;bike
2696;68;20090223095734.plt;walk
2697;68;20090224071103.plt;bike
2698;68;20090224071103.plt;bike
2699;68;20090224071103.plt;bike
2700;68;20090224234039.plt;bike
2701;68;20090225085834.plt;bike
2702;68;20090225085834.plt;bike
2703;68;20090225085834.plt;bike
2704;68;20090225233728.plt;bike
2705;68;20090226140538.plt;bike
2706;68;20090226235204.plt;bike
2707;68;20090227062858.plt;bike
2708;68;20090227062858.plt;bike
2709;68;20090301030329.plt;bike
2710;68;20090301030329.plt;bike
2711;68;20090301030329.plt;bike
2712;68;20090301030329.plt;walk
2713;68;20090308235122.plt;bike
2714;68;20090308235122.plt;bike
2715;68;20090309081804.plt;bike
2716;68;20090309081908.plt;bike
2717;68;20090309081908.plt;bike
2718;68;20090310101653.plt;bike
2719;68;20090310101653.plt;bike
2720;68;20090310101653.plt;bike
2721;68;20090310235428.plt;bike
2722;68;20090310235428.plt;bike
2723;68;20090310235428.plt;bike
2724;68;20090310235428.plt;bike
2725;68;20090310235428.plt;bike
2726;68;20090311235924.plt;bike
2727;68;20090312144058.plt;bike
2728;68;20090312235429.plt;bike
2729;68;20090313064228.plt;bike
2730;68;20090313064228.plt;bike
2731;68;20090313064228.plt;bike
2732;68;20090313064228.plt;walk
2733;68;20090313064228.plt;bus
2734;68;20090314034205.plt;bus
2735;68;20090314034205.plt;bus
2736;68;20090314034205.plt;bus
2737;68;20090314034205.plt;walk
2738;68;20090315064358.plt;bike
2739;68;20090315064358.plt;bike
2740;68;20090315064358.plt;bike
2741;68;20090315235133.plt;bike
2742;68;20090316104334.plt;bike
2743;68;20090316233004.plt;bike
2744;68;20090317070034.plt;bike
2745;68;20090317070034.plt;bike
2746;68;20090317070034.plt;bike
2747;68;20090317070034.plt;bike
2748;68;20090317070034.plt;bike
2749;68;20090317070034.plt;bike
2750;68;20090317070034.plt;bike
2751;68;20090318010359.plt;bike
2752;68;20090318142052.plt;bike
2753;68;20090319082105.plt;bike
2754;68;20090319082105.plt;bike
2755;68;20090319082105.plt;bike
2756;68;20090319235021.plt;bike
2757;68;20090320063622.plt;bike
2758;68;20090320063622.plt;bike
2759;68;20090320063622.plt;bike
2760;68;20090321012505.plt;bike
2761;68;20090321012505.plt;bike
2762;68;20090321012505.plt;bike
2763;68;20090321012505.plt;bike
2764;68;20090322081053.plt;bus
2765;68;20090322081053.plt;bus
2766;68;20090322081053.plt;walk
2767;68;20090322235404.plt;bike
2768;68;20090322235404.plt;walk
2769;68;20090322235404.plt;bus
2770;68;20090322235404.plt;walk
2771;68;20090322235404.plt;walk
2772;68;20090322235404.plt;bus
2773;68;20090322235404.plt;bike
2774;68;20090322235404.plt;bike
2775;68;20090324100605.plt;bike
2776;68;20090324100605.plt;bike
2777;68;20090325005904.plt;bike
2778;68;20090325090833.plt;bike
2779;68;20090325090833.plt;bike
2780;68;20090325090833.plt;bike
2781;68;20090326000259.plt;bike
2782;68;20090326142133.plt;bike
2783;68;20090326142133.plt;walk
2784;68;20090326142133.plt;bus
2785;68;20090326142133.plt;walk
2786;68;20090326142133.plt;walk
2787;68;20090326142133.plt;bus
2788;68;20090326142133.plt;bus
2789;68;20090326142133.plt;bike
2790;68;20090326142133.plt;bike
2791;68;20090326142133.plt;bike
2792;68;20090326142133.plt;bike
2793;68;20090326142133.plt;bike
2794;68;20090328005635.plt;bike
2795;68;20090328005635.plt;bus
2796;68;20090328005635.plt;bus
2797;68;20090328005635.plt;bike
2798;68;20090328005635.plt;bike
2799;68;20090329044036.plt;bike
2800;68;20090329044036.plt;bike
2801;68;20090329044036.plt;bike
2802;68;20090329044036.plt;bike
2803;68;20090329234127.plt;bike
2804;68;20090331063828.plt;bike
2805;68;20090331064324.plt;bike
2806;68;20090331064324.plt;bike
2807;68;20090331064324.plt;bike
2808;68;20090331064324.plt;bike
2809;68;20090331064324.plt;bike
2810;68;20090331235721.plt;bike
2811;68;20090401111703.plt;bike
2812;68;20090401235305.plt;bike
2813;68;20090402064028.plt;car
2814;68;20090402064028.plt;car
2815;68;20090402064028.plt;car
2816;68;20090402064028.plt;car
2817;68;20090402064028.plt;car
2818;68;20090402064028.plt;bike
2819;68;20090403000233.plt;bike
2820;68;20090403000233.plt;walk
2821;68;20090403000233.plt;bus
2822;68;20090403000233.plt;walk
2823;68;20090403000233.plt;walk
2824;68;20090403000233.plt;bus
2825;68;20090403000233.plt;bike
2826;68;20090405114229.plt;bus
2827;68;20090406041628.plt;bike
2828;68;20090406041628.plt;bike
2829;68;20090406041628.plt;bike
2830;68;20090406041628.plt;bike
2831;68;20090406041628.plt;bike
2832;68;20090407081734.plt;bike
2833;68;20090407081734.plt;bike
2834;68;20090408000023.plt;bike
2835;68;20090408142704.plt;bike
2836;68;20090409001022.plt;bike
2837;68;20090409090403.plt;bike
2838;68;20090409235353.plt;bike
2839;68;20090409235353.plt;bike
2840;68;20090409235353.plt;bike
2841;68;20090409235353.plt;bike
2842;68;20090409235353.plt;bike
2843;68;20090409235353.plt;bike
2844;68;20090411104605.plt;bus
2845;68;20090411104605.plt;walk
2846;68;20090412001905.plt;walk
2847;68;20090412001905.plt;bus
2848;68;20090412001905.plt;bus
2849;68;20090412001905.plt;walk
2850;68;20090412001905.plt;walk
2851;68;20090412001905.plt;walk
2852;68;20090412001905.plt;walk
2853;68;20090412001905.plt;walk
2854;68;20090412001905.plt;walk
2855;68;20090412001905.plt;walk
2856;68;20090412001905.plt;bus
2857;68;20090412001905.plt;bike
2858;68;20090414054527.plt;bike
2859;68;20090414054527.plt;bike
2860;68;20090414235929.plt;bike
2861;68;20090415141853.plt;bike
2862;68;20090415235104.plt;bike
2863;68;20090416082435.plt;bike
2864;68;20090416234405.plt;bike
2865;68;20090416234405.plt;bike
2866;68;20090417233759.plt;bike
2867;68;20090417233759.plt;bus
2868;68;20090417233759.plt;bus
2869;68;20090417233759.plt;walk
2870;68;20090417233759.plt;walk
2871;68;20090417233759.plt;walk
2872;68;20090417233759.plt;walk
2873;68;20090417233759.plt;walk
2874;68;20090417233759.plt;bus
2875;68;20090417233759.plt;bike
2876;68;20090417233759.plt;bus
2877;68;20090417233759.plt;walk
2878;68;20090417233759.plt;bus
2879;68;20090419040057.plt;bike
2880;68;20090419040057.plt;bike
2881;68;20090419234728.plt;bike
2882;68;20090421034259.plt;bike
2883;68;20090422001634.plt;bike
2884;68;20090422103534.plt;bike
2885;68;20090422103534.plt;bus
2886;68;20090422103534.plt;walk
2887;68;20090422103534.plt;bus
2888;68;20090422234128.plt;bike
2889;68;20090423093835.plt;bike
2890;68;20090424103035.plt;bike
2891;68;20090424103035.plt;bike
2892;68;20090425051125.plt;bus
2893;68;20090425051125.plt;bus
2894;68;20090425051125.plt;bus
2895;68;20090425051125.plt;walk
2896;68;20090425051125.plt;bus
2897;68;20090425051125.plt;walk
2898;68;20090426235003.plt;bike
2899;68;20090427083622.plt;bike
2900;68;20090427235529.plt;bike
2901;68;20090427235529.plt;bike
2902;68;20090427235529.plt;bike
2903;68;20090428234829.plt;bike
2904;68;20090429092534.plt;bike
2905;68;20090429235335.plt;bike
2906;68;20090429235335.plt;bike
2907;68;20090429235335.plt;bike
2908;68;20090429235335.plt;bike
2909;68;20090429235335.plt;bike
2910;68;20090501051028.plt;bus
2911;68;20090501051028.plt;bus
2912;68;20090501051028.plt;walk
2913;68;20090502105523.plt;bus
2914;68;20090502105523.plt;bus
2915;68;20090502105523.plt;walk
2916;68;20090502105523.plt;bus
2917;68;20090503053635.plt;walk
2918;68;20090503053635.plt;bus
2919;68;20090504000059.plt;bike
2920;68;20090504092122.plt;bike
2921;68;20090505005235.plt;bike
2922;68;20090505005525.plt;bike
2923;68;20090505005525.plt;bike
2924;68;20090505005525.plt;bike
2925;68;20090505235858.plt;bike
2926;68;20090506081629.plt;bike
2927;68;20090506081629.plt;bike
2928;68;20090507000249.plt;bike
2929;68;20090507094428.plt;bike
2930;68;20090508105304.plt;bike
2931;68;20090509094805.plt;bike
2932;68;20090510133053.plt;bike
2933;68;20090511000859.plt;bike
2934;68;20090511000859.plt;bike
2935;68;20090511000859.plt;bike
2936;68;20090511095304.plt;bike
2937;68;20090511234335.plt;bike
2938;68;20090511234335.plt;bike
2939;68;20090511234335.plt;bike
2940;68;20090511234335.plt;bike
2941;68;20090511234335.plt;bike
2942;68;20090512235035.plt;bike
2943;68;20090513110605.plt;bike
2944;68;20090514000205.plt;bike
2945;68;20090514000205.plt;bike
2946;68;20090514000205.plt;bike
2947;68;20090515063634.plt;bike
2948;68;20090515132405.plt;bike
2949;68;20090516010658.plt;walk
2950;68;20090516010658.plt;bike
2951;68;20090517014922.plt;bike
2952;68;20090517014922.plt;bus
2953;68;20090517014922.plt;bus
2954;68;20090517014922.plt;bike
2955;68;20090517143747.plt;bike
2956;68;20090518004334.plt;bike
2957;68;20090518004334.plt;bike
2958;68;20090518004334.plt;bike
2959;68;20090518004334.plt;bike
2960;68;20090519000335.plt;bike
2961;68;20090519000335.plt;bike
2962;68;20090519000335.plt;bike
2963;68;20090519000335.plt;bus
2964;68;20090519000335.plt;walk
2965;68;20090519000335.plt;walk
2966;68;20090519000335.plt;bus
2967;68;20090519000335.plt;bus
2968;68;20090519142723.plt;bike
2969;68;20090520000834.plt;bike
2970;68;20090520000834.plt;bike
2971;68;20090520000834.plt;bike
2972;68;20090520000834.plt;bike
2973;68;20090520000834.plt;bike
2974;68;20090521071753.plt;bus
2975;68;20090521071753.plt;bus
2976;68;20090522000159.plt;bus
2977;68;20090524113929.plt;bus
2978;68;20090525090605.plt;bus
2979;68;20090525090605.plt;bus
2980;68;20090526020334.plt;bus
2981;68;20090526020334.plt;bus
2982;68;20090526020334.plt;bus
2983;68;20090526020334.plt;bike
2984;68;20090526020334.plt;bike
2985;68;20090526233304.plt;bus
2986;68;20090526233304.plt;bus
2987;68;20090526233304.plt;bus
2988;68;20090527233204.plt;bus
2989;68;20090527233204.plt;bus
2990;68;20090527233204.plt;walk
2991;68;20090528234434.plt;bus
2992;68;20090528234434.plt;bus
2993;68;20090528234434.plt;walk
2994;68;20090530105628.plt;bike
2995;68;20090530105628.plt;bus
2996;68;20090530235130.plt;bus
2997;68;20090530235130.plt;bus
2998;68;20090530235130.plt;walk
2999;68;20090531094523.plt;bike
3000;68;20090531094523.plt;bike
3001;68;20090601104105.plt;bike
3002;68;20090601104105.plt;bike
3003;68;20090602110558.plt;bike
3004;68;20090602110558.plt;bike
3005;68;20090603123535.plt;bike
3006;68;20090603123535.plt;bike
3007;68;20090604101159.plt;bike
3008;68;20090604101159.plt;bike
3009;68;20090605024653.plt;walk
3010;68;20090605024653.plt;bus
3011;68;20090605024653.plt;bus
3012;68;20090605024653.plt;bus
3013;68;20090605024653.plt;walk
3014;68;20090606115335.plt;bike
3015;68;20090606115335.plt;bike
3016;68;20090607020529.plt;bike
3017;68;20090607020529.plt;bus
3018;68;20090607020529.plt;bus
3019;68;20090607020529.plt;walk
3020;68;20090607020529.plt;walk
3021;68;20090607020529.plt;walk
3022;68;20090607020529.plt;bus
3023;68;20090610124234.plt;bike
3024;68;20090611000535.plt;bike
3025;68;20090611085222.plt;bike
3026;68;20090612001005.plt;bike
3027;68;20090612001005.plt;bike
3028;68;20090612001005.plt;bike
3029;68;20090612001005.plt;bike
3030;68;20090612001005.plt;bike
3031;68;20090613080404.plt;bike
3032;68;20090613080404.plt;walk
3033;68;20090613080404.plt;bus
3034;68;20090613080404.plt;bus
3035;68;20090614044834.plt;walk
3036;68;20090614044834.plt;bus
3037;68;20090614044834.plt;bus
3038;68;20090614044834.plt;bike
3039;68;20090615000758.plt;bike
3040;68;20090615000758.plt;bike
3041;68;20090615000758.plt;bike
3042;68;20090615000758.plt;bike
3043;68;20090616001652.plt;bike
3044;68;20090616071534.plt;bike
3045;68;20090617000705.plt;bike
3046;68;20090617090128.plt;bike
3047;68;20090618000705.plt;bike
3048;68;20090618133834.plt;bike
3049;68;20090619001622.plt;bike
3050;68;20090619001622.plt;bike
3051;68;20090619001622.plt;walk
3052;68;20090619001622.plt;bus
3053;68;20090619001622.plt;walk
3054;68;20090619001622.plt;walk
3055;68;20090620033134.plt;bike
3056;68;20090620124258.plt;bike
3057;68;20090621015235.plt;bus
3058;68;20090621015235.plt;bus
3059;68;20090621015235.plt;bus
3060;68;20090621234129.plt;bus
3061;68;20090622062305.plt;bike
3062;68;20090622062305.plt;bike
3063;68;20090622062305.plt;bike
3064;68;20090623000103.plt;bike
3065;68;20090623000103.plt;bike
3066;68;20090623000103.plt;bike
3067;68;20090623000103.plt;bike
3068;68;20090623234933.plt;bike
3069;68;20090624104834.plt;bike
3070;68;20090624235805.plt;bike
3071;68;20090625070529.plt;bike
3072;68;20090625070529.plt;bike
3073;68;20090625070529.plt;bike
3074;68;20090626000435.plt;bike
3075;68;20090626000435.plt;bike
3076;68;20090626000435.plt;bike
3077;68;20090626000435.plt;bike
3078;68;20090626000435.plt;bike
3079;68;20090627025805.plt;bus
3080;68;20090627025805.plt;bus
3081;68;20090627025805.plt;bus
3082;68;20090627025805.plt;walk
3083;68;20090627025805.plt;bus
3084;68;20090628014328.plt;bus
3085;68;20090628014328.plt;walk
3086;68;20090628014328.plt;walk
3087;68;20090628014328.plt;bus
3088;68;20090628014328.plt;bus
3089;68;20090628014328.plt;walk
3090;68;20090628014328.plt;bus
3091;68;20090628014328.plt;bus
3092;68;20090628014328.plt;walk
3093;68;20090628014328.plt;walk
3094;68;20090628014328.plt;bus
3095;68;20090628014328.plt;bus
3096;68;20090628014328.plt;bus
3097;68;20090628014328.plt;walk
3098;68;20090705105928.plt;bus
3099;68;20090705235905.plt;bike
3100;68;20090706064435.plt;bus
3101;68;20090706064435.plt;walk
3102;68;20090706064435.plt;walk
3103;68;20090706064435.plt;bus
3104;68;20090706064435.plt;bus
3105;68;20090706064435.plt;bike
3106;68;20090706064435.plt;bike
3107;68;20090706234533.plt;bike
3108;68;20090706234533.plt;bus
3109;68;20090706234533.plt;bus
3110;68;20090706234533.plt;bus
3111;68;20090706234533.plt;bike
3112;68;20090708001134.plt;bike
3113;68;20090708144605.plt;bike
3114;68;20090708233822.plt;bike
3115;68;20090708233822.plt;bus
3116;68;20090708233822.plt;bus
3117;68;20090709085503.plt;bus
3118;68;20090709085503.plt;walk
3119;68;20090709085503.plt;walk
3120;68;20090709085503.plt;walk
3121;68;20090709085503.plt;walk
3122;68;20090709085503.plt;walk
3123;68;20090709085503.plt;walk
3124;68;20090709143513.plt;bike
3125;68;20090709235104.plt;bike
3126;68;20090710090629.plt;bike
3127;68;20090711012705.plt;bike
3128;68;20090711012705.plt;bike
3129;68;20090711092304.plt;bus
3130;68;20090711092304.plt;bus
3131;68;20090711092304.plt;bus
3132;68;20090712064105.plt;walk
3133;68;20090712064105.plt;bus
3134;68;20090712064105.plt;walk
3135;68;20090712064105.plt;walk
3136;68;20090712064105.plt;walk
3137;68;20090713045105.plt;bike
3138;68;20090713045105.plt;bike
3139;68;20090713140828.plt;bike
3140;68;20090713140828.plt;bike
3141;68;20090713140828.plt;bike
3142;68;20090713140828.plt;bike
3143;68;20090713140828.plt;bike
3144;68;20090713140828.plt;bus
3145;68;20090713140828.plt;bus
3146;68;20090713140828.plt;bus
3147;68;20090715002935.plt;bike
3148;68;20090715121905.plt;bike
3149;68;20090715215034.plt;bike
3150;68;20090715215034.plt;bus
3151;68;20090715215034.plt;bus
3152;68;20090715215034.plt;bus
3153;68;20090715215034.plt;bus
3154;68;20090715215034.plt;bus
3155;68;20090716111259.plt;bus
3156;68;20090716111259.plt;walk
