segment_id;user_id;file_name;mode;n_points;duration_s;distance_m;avg_speed_mps;max_speed_mps;std_speed_mps;p50_speed_mps;p90_speed_mps;avg_acc_mps2;std_acc_mps2;max_acc_mps2;min_acc_mps2;avg_turn_deg;std_turn_deg;stop_ratio;high_speed_ratio;mid_speed_ratio
596;52;20080528092335.plt;walk;300;598.0;733.6542537494845;1.2227570895824742;4.273305607659275;0.5274158665440165;1.1362105665191402;1.821464437220729;0.0019281488720473007;0.3046615318418166;1.6787424622630585;-1.4086868840041107;24.02069362070485;22.184097502652968;0.03666666666666667;0.0;0.07666666666666666
597;52;20080528092335.plt;walk;85;168.0;553.6399708635203;3.2567057109618838;16.609482431306716;4.581590506053852;0.6885922526467475;11.720228042894236;0.003632234847286644;0.5773151343286914;2.2254945966749458;-1.6460381595496065;21.61308563687632;32.0322547794726;0.3411764705882353;0.16470588235294117;0.17647058823529413
598;52;20080528092335.plt;bus;331;660.0;3252.0256491908676;4.912425451949951;17.415191370704164;4.342186160518858;4.395136768799051;10.994511885625267;0.012750339002952577;0.5832287805667881;2.9493396957950777;-2.75615800109097;25.1080614464138;37.574246550904505;0.2688821752265861;0.14803625377643503;0.36555891238670696
599;52;20080528092335.plt;walk;674;1478.0;2440.852089182868;1.6423225526653973;9.463179343581436;1.367924758446252;1.2823661385370073;3.283371552714375;-0.000880373620136182;0.5548701690848387;4.578609588045306;-3.780450824183455;24.500839153365234;31.178085060605387;0.09940652818991098;0.0;0.19584569732937684
600;52;20080529063505.plt;bus;218;434.0;2340.2246104864016;5.367487638730279;13.98593481085708;4.00352725757592;5.279459567963208;11.421691659469909;0.010902189393079749;0.6028209359420726;2.7232922858178066;-3.121684844861506;14.18590721375611;23.14124072430156;0.1926605504587156;0.15137614678899083;0.5137614678899083
601;52;20080529063505.plt;walk;333;764.0;1443.4707208562138;1.6388735082517984;25.286191862819106;1.6112999901365792;1.455484092416533;2.7679873556333394;-0.021500025406975255;0.8970474698626146;6.279849868219584;-12.073955664946492;29.521125597236036;32.837073597387295;0.1021021021021021;0.003003003003003003;0.22822822822822822
602;52;20080529063505.plt;walk;14;26.0;146.0760236050284;5.217000843036729;7.199884695329022;1.9655647269356027;6.071546647764235;6.82630848869638;0.07769961156576462;0.8252082174905595;2.779342813213317;-0.7833073286029244;3.005437328257358;3.4048546318666144;0.07142857142857142;0.0;0.9285714285714286
603;52;20080529063505.plt;bus;900;1798.0;14904.672988634491;8.280373882574716;23.79604764452619;7.698322785004532;5.554335619703774;20.308593741164298;0.0010417166135259749;0.6356921664180617;6.17578156647078;-4.689676624797374;13.196232708004352;26.014382202904283;0.16777777777777778;0.38;0.25555555555555554
604;52;20080530100805.plt;bus;79;172.0;1070.503294605966;6.430373346781403;16.205710190682577;3.50468210947111;6.520739527367496;11.471829572579432;0.08536074143561684;1.444368328250134;6.613041573302558;-4.141084256310776;25.824076734393127;29.462147132973797;0.012658227848101266;0.13924050632911392;0.620253164556962
605;52;20080530101103.plt;bus;2044;4876.0;16485.583311441533;3.9856257457492306;20.32813442584991;4.073750636865571;2.529210322622256;10.372078672301846;0.004817313899612213;0.573810963316004;3.948385489553541;-3.23591413817924;21.727910959997715;32.84489430287219;0.25929549902152643;0.11056751467710371;0.3669275929549902
606;52;20080531033106.plt;bus;485;968.0;4798.736199183473;4.947150720807704;14.575502826709396;4.683677146800682;3.963893937204232;11.906657552786758;0.0008409644038335298;0.5493842943772037;3.8780973556422103;-2.3432674953738664;21.854860346242866;35.9488203318644;0.32783505154639175;0.1958762886597938;0.24948453608247423
607;52;20080531033106.plt;walk;195;388.0;544.6259850154252;1.3964768846549362;3.431274723203517;0.6222965063987446;1.353350411022459;2.2243027450140604;0.0029529767675979717;0.32268166359126776;1.1775716446087818;-1.1403518977149831;24.606383535915747;30.984711978840135;0.08717948717948718;0.0;0.14358974358974358
608;52;20080531033106.plt;walk;65;128.0;208.8147430428422;1.6062672541757093;9.8950560364907;1.9165076050134928;0.9910867487310164;4.241973526295559;0.001283018384159785;1.0268350636601982;4.054829686274826;-3.1304322524674784;42.13821401114509;47.36181239843252;0.3076923076923077;0.0;0.26153846153846155
609;52;20080531033106.plt;walk;263;664.0;1017.8135927090726;1.8651003656014342;26.221568640954814;2.3947542907799493;1.533271154592559;2.909628256417361;0.0020055544488960693;1.5875427026525335;12.236219527321401;-10.922216935446652;35.3296930333813;37.43041051240722;0.11787072243346007;0.011406844106463879;0.2737642585551331
610;52;20080531033106.plt;walk;75;148.0;527.3541535682563;3.5156943571217085;51.24957637929999;7.988025192538018;1.5941732176759587;4.684067626209025;0.008580676736781853;4.324770337418441;25.624788189649994;-23.241838013383703;29.819738826954836;42.465655761043315;0.04;0.04;0.2
611;52;20080531033106.plt;bus;546;1362.0;4438.929953007232;4.011622457244115;15.801748817477954;3.8949570337465955;2.2750447828880995;10.155549209868228;0.007718279650718493;0.5916310252719371;3.584398023802293;-3.936173722858679;23.336391652991356;37.31943060201101;0.18681318681318682;0.10622710622710622;0.3424908424908425
612;52;20080531033106.plt;car;874;2102.0;9408.814312951474;5.327739759343536;81.80176168989827;6.0601426681785355;2.6421275094560386;13.571935433128573;0.009016781475218998;2.088371935524593;40.73556889043042;-40.07381701961894;24.368297268808167;38.28040789136312;0.2425629290617849;0.2116704805491991;0.2459954233409611
613;52;20080531033106.plt;walk;114;350.0;115.64918407064327;0.3790191010044281;5.457058802607034;0.8333572410869857;0.13979706334444814;0.8533772561808498;0.017214811742849844;0.40348301946763;2.4348162377541893;-1.9908155431553853;45.4304016364653;51.367171484521776;0.8421052631578947;0.0;0.03508771929824561
614;52;20080531033106.plt;walk;311;620.0;620.1374564188953;0.9970055569435616;10.501644178126508;1.297354071258242;0.6174880200030914;2.1659508938802565;1.0709546861335916e-18;0.5657122582728924;3.405923081601215;-4.186754931024704;43.937454193242026;47.11553764722998;0.4437299035369775;0.003215434083601286;0.12218649517684887
615;52;20080531033106.plt;bus;647;1394.0;6983.749421276906;5.384177468583935;15.557302176663782;4.538817623062519;5.060983593973648;11.694803174548882;0.0050289702831637926;0.6917879313003986;4.016367167132973;-2.967298199300873;21.724684536206563;36.52396661380927;0.24884080370942813;0.21483771251931993;0.2581143740340031
616;52;20080531033106.plt;walk;510;1276.0;1354.0556223114966;1.2697923824719157;4.063930702419085;0.7267732510823646;1.3212638723125432;2.0685859597705853;0.0041598479820048094;0.3141367999228727;2.0319653512095424;-1.5209586780233557;26.99839932153934;32.24311051992614;0.1803921568627451;0.0;0.11764705882352941
617;52;20080531033106.plt;walk;394;786.0;1301.4681643672284;1.6516093456436909;5.505632171252501;0.7916919454047444;1.656892076468743;2.539995910795829;0.0021726274265277557;0.3658100001009391;2.7177960468664617;-1.1166188103463028;19.503882771760644;27.530543382131672;0.09898477157360407;0.0;0.2715736040609137
618;52;20080531033106.plt;bus;615;1246.0;4881.411736084408;3.8554178715656353;25.818404448096338;4.56187220319368;1.5278361382049805;11.708435574481415;0.0008816013053899623;0.75822441742173;9.801249636211631;-4.791287376773066;25.198584250544595;36.67323260664709;0.191869918699187;0.15934959349593497;0.2146341463414634
619;52;20080601094724.plt;bus;1007;2566.0;10025.056731038021;4.7850309343010915;37.422798768524466;4.840605890307022;2.5215147405681653;11.95733869968876;-0.0026710422010925916;1.517536211309467;17.48793552206905;-15.57461780302723;24.58324501055505;34.68859022992239;0.10625620655412116;0.16981132075471697;0.32671300893743793
620;52;20080601094724.plt;bus;1016;2034.0;8860.058158179252;4.356845758732578;71.68612239048154;4.525766711569879;2.319527866031261;10.598697593183044;0.034765234904466494;1.1135386494932868;32.27772548017237;-2.9023938520694488;20.109274160626367;32.28692294085045;0.17519685039370078;0.12106299212598425;0.2874015748031496
621;52;20080602034606.plt;bus;410;1236.0;4591.801327246945;3.112581361616866;18.65102569177471;2.9949170274021895;1.6975547218395168;8.239776798427926;0.005478030551702372;0.8824157756340246;9.325512845887355;-8.751976969885483;24.719121223950516;32.202645769476085;0.07804878048780488;0.026829268292682926;0.2926829268292683
622;52;20080602034606.plt;walk;274;684.0;1251.6388242153203;1.564432224955158;100.60048953545927;6.4941753918383185;0.33341843448328035;2.872137572970872;-0.12035169156862463;3.5607531247018813;24.78732937716927;-50.21063183559958;40.03299968919978;45.53095983734969;0.5437956204379562;0.01824817518248175;0.13503649635036497
623;52;20080602034606.plt;walk;26;290.0;763.7020430747258;1.4497116257783451;5.509672909584279;1.2278295075186831;1.2509591405999059;2.6579846320726226;0.0028932521889982773;0.5903803605893123;2.2057467645987696;-1.7568647726220115;31.25898931123889;36.02506544377934;0.19230769230769232;0.0;0.15384615384615385
624;52;20080602034606.plt;walk;60;118.0;242.34348663962052;2.019529055330171;29.717192886773613;4.119873042535617;0.958858009287;4.03484141642501;0.005405033425412608;2.6799621934465034;14.380295186464862;-12.442858890062508;42.84336265218664;51.99540353540811;0.3333333333333333;0.03333333333333333;0.18333333333333332
625;52;20080602034606.plt;bus;566;1654.0;4448.23864183565;3.83109938553071;19.581279701183842;3.6802370933726007;2.836039654106635;9.6653203206621;0.011889961827088878;0.8225521718667458;9.00027898034877;-6.942788277314936;28.747817994881647;40.66712642096553;0.2879858657243816;0.07597173144876325;0.38869257950530034
626;52;20080603002235.plt;bus;720;1980.0;3789.250817476689;2.575259804832299;33.65541592378857;3.0771204834881978;1.6595712644422522;6.255612730135496;0.0033684391061072;1.257909937026126;14.934956238321268;-14.347243802194294;28.783558799632694;35.219073082065265;0.26805555555555555;0.019444444444444445;0.37777777777777777
627;52;20080603002235.plt;bus;824;1754.0;15251.036901284626;9.23677559668203;22.9273682069056;7.059634393516967;8.248227474307416;19.2048542920838;0.005135208976902214;0.5922192049276797;3.938588803957712;-5.4446599200153925;12.34963001843591;26.02084639366746;0.09101941747572816;0.45024271844660196;0.2366504854368932
628;52;20080603002235.plt;bus;1727;4420.0;19958.65067054177;5.556207993687205;37.54628242667595;6.883692748849758;2.0399195485753223;19.00802811723001;0.0015670316136635373;0.9249539449641715;17.084485020887204;-11.903109076446214;29.24469642323147;44.0912865086312;0.25361899247249564;0.23161551823972207;0.23277359583092067
629;52;20080603002235.plt;bus;612;1292.0;3161.7244545284225;2.579368183193215;20.46437751447834;3.8371434335293357;1.236953292767831;7.663583031988517;0.0023434436368618165;0.43040613150735774;2.2265653127793006;-1.9476988624557343;29.922146659006458;38.80085428078714;0.35130718954248363;0.05065359477124183;0.2222222222222222
630;52;20080603002235.plt;bus;983;2156.0;14963.663622712538;7.5962045087390955;22.689997974570336;7.301072605526372;4.791871492876285;18.987458037042888;0.0005700496307987156;0.4722485065456078;1.951368737578637;-1.9809859089211856;14.768011109876985;31.851432518512542;0.26551373346897256;0.34689725330620547;0.26754832146490337
631;52;20080603002235.plt;bus;785;1970.0;8025.18591377895;5.0756934512717296;17.6174461984026;4.69170669985079;3.3025919899125618;11.88652808681078;0.002462929945873309;0.5960812056780318;3.7673054579327694;-2.2154722622876424;22.3156719690263;35.9907890133771;0.1859872611464968;0.21019108280254778;0.2522292993630573
632;52;20080604105705.plt;bus;189;376.0;480.9592913744344;1.2723790777101438;4.981536884679832;0.7561368240838108;1.2963995394204877;2.0578223377872535;0.0007440203887518019;0.36753164160657953;2.4046892005214517;-1.9519386780024057;26.28048154742224;33.06440401880996;0.19576719576719576;0.0;0.1164021164021164
633;52;20080604105705.plt;bus;1652;3834.0;17703.54660511466;5.324069169034548;18.11198282285119;4.474092460696217;4.580648330131006;12.075061906944475;0.004557933883140947;0.6135252427583322;4.8565065506827985;-4.424995601119429;18.840826739723862;32.32683805773608;0.16464891041162227;0.18765133171912832;0.37167070217917675
634;52;20080604105705.plt;bus;618;1234.0;3329.5589303100505;2.7076737731735374;24.817743663864675;3.7029171988235907;1.4570565316815807;8.753120141936357;0.014930195313026872;0.7169697579652978;11.76748779363911;-5.708617777480677;32.51889330634316;41.550184927535355;0.31715210355987056;0.07119741100323625;0.24110032362459546
635;52;20080604105705.plt;bus;985;2340.0;15034.39955617886;7.5792938040435835;21.34266837409659;6.292751068044916;6.529008884985845;17.530234045696336;0.00598992978267555;0.44931520352292265;3.048875555210979;-1.5864444739746268;11.191469678329833;25.37666820719001;0.15939086294416244;0.3187817258883249;0.3035532994923858
636;52;20080606033036.plt;bus;925;2124.0;17211.036522474347;9.280176841750672;25.107205480065836;7.59836014119971;8.480205444389828;19.989464947151326;0.0041526820215958445;0.5598529680164392;4.587073443088104;-2.0444882691779296;15.540970330362615;29.90399934140208;0.15675675675675677;0.43891891891891893;0.1935135135135135
637;52;20080606033036.plt;bus;596;1570.0;3864.712577629948;3.2018686842395594;16.119949412778915;3.9140701322447655;1.4593951745023195;9.076855430818345;0.005850319128051096;0.4028263337733334;3.0734425230500055;-1.9756541092150661;26.4775771112959;40.755345979524485;0.4077181208053691;0.07885906040268456;0.30033557046979864
638;52;20080606033036.plt;walk;253;516.0;811.5039878712277;1.5823466397717023;8.264359131486248;1.3676080385493203;1.279451042575126;3.271322957935057;0.00042729398049352267;0.6783945838746831;3.455303626409949;-3.1665759579943216;34.414195626852816;39.609196544190546;0.1976284584980237;0.0;0.23715415019762845
639;52;20080606033036.plt;walk;163;710.0;574.2437631175044;1.478244448149767;14.086359799822855;2.073927172242256;1.0463559220400596;2.2252314293388853;0.043688219287757325;1.1447599532379726;6.070780818798846;-6.052515631465486;42.96604277016485;45.67175582609846;0.2392638036809816;0.024539877300613498;0.08588957055214724
640;52;20080606033036.plt;walk;109;408.0;120.63995525838278;0.42104442700196987;3.3625581964892834;0.7140783541089625;0.14008554281458419;1.3946274849342735;0.006643135730242982;0.3725055958300088;1.5782956922926465;-1.6256330809411537;46.90703222763334;56.617341934108055;0.7889908256880734;0.0;0.06422018348623854
641;52;20080606033036.plt;walk;227;452.0;146.16857120495763;0.3219572052972635;2.345940891308845;0.44043425551231985;0.11907653800536906;1.041187247704224;0.000612306864977168;0.17123568534217595;0.7694948849187841;-0.8696461366791234;41.0746936959302;50.12525122668636;0.8061674008810573;0.0;0.004405286343612335
642;52;20080606033036.plt;walk;1646;3570.0;2647.692192118967;0.7519837570115941;18.252741740805945;1.1191561310190052;0.28123275144149523;1.88432403226758;-0.0027269193785322532;0.48585019198952073;6.767253863499494;-6.953343801670056;44.22537690576756;52.84996079969055;0.5698663426488457;0.001215066828675577;0.08323207776427703
643;52;20080606033036.plt;bus;389;776.0;3957.3347152618294;5.086548477200295;12.513341808173266;3.2576400638615963;5.669434659493548;9.076101246126598;0.011458020036017131;0.32256795070640415;1.0813081860990843;-1.4245108338151065;15.054370884259933;30.992092724791224;0.17223650385604114;0.04627249357326478;0.5629820051413882
644;52;20080607093313.plt;bus;627;1316.0;5055.227577647227;3.6824408026428315;58.052556209181716;4.600890298590273;1.7791188265616213;9.89904731976365;-0.020811753079865786;1.6918494108954312;23.625050674548508;-23.665850285983755;19.50960242340575;23.754354956374048;0.17065390749601275;0.09728867623604466;0.2902711323763955
645;52;20080607093313.plt;walk;700;1562.0;1644.9291069158471;1.134758625233533;7.440582102359916;0.831852594636224;0.9837043656262552;2.025055227927085;0.001093332976408944;0.479758921476497;2.961041464732085;-2.7054037551325587;32.824567066972946;29.557003647884656;0.15857142857142856;0.0;0.10571428571428572
646;52;20080607093313.plt;bus;864;1738.0;6467.8996226620075;3.6636725304137703;16.791877149193287;3.651323610838175;1.499748183297708;9.208876630463507;-0.003966925068584625;0.6191992463151399;7.884359504505245;-7.318326679651832;21.96341725139996;33.35559779166119;0.12152777777777778;0.041666666666666664;0.1886574074074074
647;52;20080609034805.plt;bus;300;714.0;3738.688023185539;5.999647653090733;57.54490688311668;5.525854966352363;5.760602229311518;11.700928432249146;-0.0269552779553665;2.0753498084208784;17.270649596008752;-23.161496581686727;21.084844894194934;36.74133666683753;0.15666666666666668;0.22666666666666666;0.31666666666666665
648;52;20080609034805.plt;bus;173;410.0;3126.3977151546314;7.82670727468628;61.26381120336204;8.3242186426824;6.4188996080604035;15.15547610439835;0.00888117285552473;3.7349807549993237;18.17705119832585;-23.340362920492957;23.500989915919163;30.796242899827337;0.1329479768786127;0.32947976878612717;0.24855491329479767
649;52;20080609034805.plt;walk;775;1834.0;2244.2929592004834;1.3909233825731169;12.443259844399671;0.882463058813204;1.3934647318349085;1.9142805764259028;0.0021071735708904213;0.4146028186049701;5.967529321480567;-3.9530695707353245;23.145631358782243;27.907014523459242;0.10709677419354839;0.0025806451612903226;0.07225806451612904
650;52;20080609034805.plt;walk;279;614.0;860.3197043804173;1.4635318608758905;16.850899940015932;1.3824921631256732;1.3733424549112991;2.4086124999085343;0.00315608353620926;0.8466784934882774;8.04899371128667;-7.0144702133698305;33.8313183761724;40.257304364794194;0.18996415770609318;0.0035842293906810036;0.2078853046594982
651;52;20080609034805.plt;bus;95;188.0;311.8760018084245;1.6414526410969712;4.924366375279471;0.6903579918341325;1.5345668589552406;2.242672061277992;0.00923421606755415;0.38375573306289507;1.1726101045637491;-1.4973683655898506;16.23831917127325;13.16796587391748;0.010526315789473684;0.0;0.17894736842105263
652;52;20080609034805.plt;bus;543;1104.0;5443.6424662258305;4.990611346320854;16.778167800291733;4.51987912933277;4.25123223416603;11.228893261623778;0.007001029469049317;0.7270335396952008;5.485873231261587;-3.4883596779541124;20.98932598861235;38.8935198328357;0.27071823204419887;0.1694290976058932;0.26519337016574585
653;52;20080609034805.plt;walk;121;412.0;218.95865230926407;0.7902850616150321;3.4228346986363367;0.7803611117505541;0.48061155663650973;1.8973601484413527;0.010908753453001381;0.33389397229510787;1.7114173493181684;-1.1203727183097478;43.61852018734599;51.681035962298104;0.512396694214876;0.0;0.08264462809917356
654;52;20080609034805.plt;walk;237;472.0;246.6232762013196;0.520302270466919;3.30787851647688;0.6398830444607536;0.2130318555182439;1.426912782329686;0.0003595470872434604;0.2874360218811816;1.1435991279713194;-0.8959252990885622;52.02721641365292;53.85690795958888;0.6624472573839663;0.0;0.05063291139240506
655;52;20080609034805.plt;walk;122;370.0;794.2293887859956;0.9572490115701988;10.16491625457589;1.5206150508337548;0.4191616058622677;2.2569107721606922;-0.03856333758369192;0.6001396948837628;2.42462008735237;-4.962305181303028;53.850379276911895;50.14580062940938;0.5245901639344263;0.00819672131147541;0.10655737704918032
656;52;20080609034805.plt;bus;436;870.0;5486.7735812098845;6.29217153808473;16.858694954602736;4.943505503987756;6.922275108174807;13.06576219190094;0.0022720164054615037;0.6242175949802186;3.1115728365402275;-1.8353754896687198;19.92153388608528;32.96761076752202;0.17660550458715596;0.25688073394495414;0.24541284403669725
657;52;20080610105630.plt;bus;494;986.0;4947.1010964028765;5.007187344537324;14.027071792224248;4.346610917964363;3.8781362139305724;11.368716737172617;0.001005967258971672;0.49113703482271004;3.3237657375806053;-1.906683143850681;19.82857914909086;33.48271417188652;0.19230769230769232;0.19838056680161945;0.26720647773279355
658;52;20080610105630.plt;walk;262;522.0;678.5741309425903;1.2949887995087601;7.011542285834944;1.062100342320651;1.0329165428373175;2.5404846857632113;0.0013366839965183643;0.525022629610625;2.0307771444330713;-2.731110874719644;33.28947598410077;38.84267700649118;0.18702290076335878;0.0;0.15267175572519084
659;52;20080610105630.plt;walk;630;1942.0;2787.291159488339;1.8347338995170352;46.728522337029645;4.233512280961711;1.0407154421330969;2.704174740435024;0.006140954072906721;2.1585333981744137;20.741639535839777;-20.482648894080523;33.17585060939058;40.29512430169857;0.1619047619047619;0.01904761904761905;0.16666666666666666
660;52;20080610105630.plt;walk;577;1834.0;3756.871455811361;2.5609326064819657;51.15080163272478;4.629073364146375;1.3359810008243251;4.770029590852654;0.03285429091735633;2.0441333656701857;24.79682986853943;-13.28363591970383;28.68794472722893;37.47461980173036;0.18890814558058924;0.03119584055459272;0.3050259965337955
661;52;20080610105630.plt;bus;434;970.0;4072.1776493513216;4.662265930440064;17.50893204340685;4.045252246686507;3.889462134338612;10.634887379207399;0.017697379456596603;0.7589830678879671;5.329408340389438;-3.8234396665161423;24.157116465962474;38.713187976800505;0.18663594470046083;0.14285714285714285;0.3663594470046083
662;52;20080612040639.plt;bus;184;925.0;3287.204006845729;3.264600381286144;11.763229737690832;3.188789991066829;1.740567036331516;9.044010161106574;0.002715410774631453;0.33686577697131453;1.5028309941905884;-2.001932528992197;23.02885826561947;29.012856580994676;0.09782608695652174;0.06521739130434782;0.2717391304347826
663;52;20080612040639.plt;bus;298;1635.0;15126.72153548669;10.073508569198863;25.394364258392123;8.43960936457858;9.186922420746905;22.413438198383624;0.001644280160206975;0.33536831033678366;1.4541232277710112;-1.3912930650667845;19.294907432130238;38.06808454648754;0.18791946308724833;0.47651006711409394;0.1610738255033557
664;52;20080612040639.plt;bus;231;1105.0;5536.920565534081;4.797946961900994;12.7192825000691;4.132456909321497;3.7358290451347687;10.839132320179653;0.0011278120512444249;0.36076597522273074;1.824411765693501;-1.9479228765253516;27.132849055453043;46.65947925034074;0.18181818181818182;0.13852813852813853;0.2683982683982684
665;52;20080612221956.plt;bus;376;2090.0;4185.354100411818;2.204585269161697;14.659621764593544;2.8399144358193285;1.3950050883161373;7.673011053630011;0.0018656271176248286;0.23032482888376665;1.6608182028889846;-1.4071985584510727;29.932755737533864;39.17203594615228;0.2473404255319149;0.04521276595744681;0.13829787234042554
666;52;20080612221956.plt;bus;356;1725.0;15014.387842022601;8.440243945401964;23.99379780501888;7.87404284008944;6.940130875701567;20.947538409460343;0.00181609116383503;0.346000378662771;0.9372198466465351;-2.2125292462114348;24.781231990478094;46.00279859573428;0.25280898876404495;0.39325842696629215;0.18258426966292135
667;52;20080612221956.plt;bus;1102;5150.0;17324.481688065403;3.152825533419731;22.02921694325195;4.142287675473976;0.5572871111696959;9.737291734574457;0.0032927842510678228;0.3444116258078802;1.5998365862562784;-1.4781957955568241;38.129688534523616;49.98231151724099;0.4900181488203267;0.0852994555353902;0.21960072595281308
668;52;20080612221956.plt;bus;111;485.0;265.754885549714;0.5020133181365716;1.9426706940001395;0.433445220318503;0.42391523660274844;1.1093323173208574;0.00661807122559078;0.10965807453739988;0.29740757025243886;-0.34570411616573543;59.569622149603475;57.19779630431101;0.6036036036036037;0.0;0.0
669;52;20080612221956.plt;bus;446;2780.0;7881.8927951089145;3.1750260210859027;19.897276323223775;3.3897185180731824;1.519811798540247;8.015074358719806;0.0030075353477154155;0.3757125005545524;1.5340385238944463;-1.4171114612867055;32.42976764407675;43.93859215298874;0.24887892376681614;0.042600896860986545;0.34080717488789236
670;52;20080614085325.plt;bus;490;2660.0;9659.366700108934;3.879067524057131;26.442131412184118;4.179221915325816;1.859151382506172;10.101543679521864;-0.0001032222775704155;0.4023675588689344;2.7903515790315474;-3.5521463318341957;24.33742934326571;37.74623447744026;0.15306122448979592;0.10408163265306122;0.3020408163265306
671;52;20080614085325.plt;bus;67;330.0;386.2915530121657;1.1531091134691516;2.127181247834116;0.43207863747847275;1.179101072381513;1.672937844427629;0.0002655401236032536;0.09578015412037168;0.23142337172127636;-0.2399895130798968;20.489801632903593;22.105886255906945;0.07462686567164178;0.0;0.029850746268656716
672;52;20080614085325.plt;bus;214;1050.0;7775.7058406558945;7.269463616460381;19.436769755405955;5.456510535602806;6.579828889420263;14.348998139265088;0.00444837548596954;0.48124063309033127;1.4637235830560313;-1.376958816900217;22.73266993378056;37.498563849288026;0.12149532710280374;0.34579439252336447;0.3037383177570093
673;52;20080615065036.plt;bus;204;1160.0;4474.122656888593;4.361472375216496;14.445976688715342;4.080898987825339;1.9535347344128295;10.675405837956966;0.001219526880099463;0.3693000136769205;0.8518718949028464;-1.5472919454923828;23.983114627119875;35.70908088309472;0.11274509803921569;0.14215686274509803;0.25
674;52;20080615065036.plt;walk;112;545.0;782.7567913761445;1.4003143800828302;2.7816511550145875;0.5538791021379461;1.4475912706451222;2.0400177467129934;0.002403655536450289;0.10279098144305646;0.2789305556827483;-0.3279591410810483;22.43276023069597;23.824966869800075;0.08035714285714286;0.0;0.10714285714285714
675;52;20080615065036.plt;walk;116;515.0;63.68787637835348;0.12252648441977823;1.0552664460196053;0.16827035888080738;0.061752594047004644;0.25164637405005147;0.004521036893346268;0.05152354298038794;0.1735668706869764;-0.1492076267555507;58.672822641916966;53.36483384698342;0.9568965517241379;0.0;0.0
676;52;20080615065036.plt;walk;2600;12830.0;10655.951744141334;0.7741402994283675;27.60139579431572;1.2006797730276857;0.4610818053866649;1.8428723678057404;-8.221303400613094e-05;0.25424665295259785;5.470706304682302;-5.266754726089965;51.41680953390048;52.34849398302346;0.515;0.0007692307692307692;0.08192307692307692
677;52;20080615065036.plt;car;85;415.0;3900.8714301334667;9.178821715899936;22.118642231816054;7.00195724738427;10.257916320568654;19.888186755533983;0.029219296409115515;0.32424307105129896;1.329253265156901;-0.7996688523725421;18.388676690706674;35.25633014887954;0.24705882352941178;0.5411764705882353;0.16470588235294117
678;52;20080616050635.plt;bus;142;695.0;3013.657583592401;4.245604079630968;15.938028419842976;4.409816551656944;1.6848452893461805;10.851367794443194;0.0029012883301994434;0.3920300776220821;1.996437321122351;-1.7263112597969568;18.731378877964403;29.96188786593805;0.07042253521126761;0.1619718309859155;0.15492957746478872
679;52;20080616050635.plt;walk;751;4135.0;9793.833837634711;2.202479927470232;64.04748562958437;4.366881441981887;1.1568031051542458;5.063053573766433;-0.003535012088475878;0.828281248064594;11.191902321297997;-7.599387061058101;50.43268074520669;54.03931434524313;0.2583222370173103;0.02929427430093209;0.20772303595206393
680;52;20080616050635.plt;walk;10;47.0;40.179539777360446;0.7660951369051548;1.2181903413033912;0.3644802875283883;0.7695906261413884;1.152607502862608;0.012376641750495212;0.08585758017976682;0.14554941715896733;-0.1309754530610155;38.161576491338614;46.56703899800024;0.3;0.0;0.0
681;52;20080616050635.plt;bus;57;545.0;429.49212241996224;1.3223873966526645;4.079782346643467;0.8586639002708276;1.258548031615358;2.4881491952156862;0.006154712267489877;0.2083742460738088;0.5507304353822704;-0.5641194439192825;38.38525636918382;44.60744131346858;0.15789473684210525;0.0;0.14035087719298245
682;52;20080616050635.plt;bus;77;365.0;2333.2987778578026;6.06420279471514;14.376276439151898;4.376723711532107;6.6714650885496765;11.994118505623627;0.005223891997395417;0.3995842850387783;1.2882967924976207;-0.9113912645467988;29.81773024472633;48.82992294551545;0.19480519480519481;0.23376623376623376;0.4025974025974026
683;52;20080617042652.plt;bus;581;2970.0;19332.827703062816;6.65724109063739;25.267611494607536;7.348049765156566;3.280071957346305;19.871928726235083;0.0015525773201674436;0.34399082337445447;1.5357322993969746;-1.55936581234263;29.946903856965847;44.79353450481259;0.270223752151463;0.3080895008605852;0.18760757314974183
684;52;20080617042652.plt;bus;484;2340.0;17212.58566758026;7.116283001723342;22.74645123787333;6.954172419045112;5.430843301423631;18.039040083898858;0.0007630439945953638;0.2949052741758421;0.9613297898991437;-1.4313362185826062;21.67816259450566;35.966859641309426;0.2975206611570248;0.32231404958677684;0.24793388429752067
685;52;20080620012827.plt;bus;169;860.0;4541.309614180279;5.31917628223757;16.620365541842695;5.070069461640885;2.290686859539936;13.078062020548568;-0.00022435814595545461;0.33511841042463464;1.1482010960186724;-1.1078390541902874;20.37415028174376;30.96493591793296;0.08284023668639054;0.2485207100591716;0.1893491124260355
686;52;20080620012827.plt;walk;114;565.0;914.1451879382367;1.603763487610942;4.586105840046732;0.614713242213197;1.524745809834605;2.1540363391832607;0.0030415287841686943;0.1429237472315532;0.5282591026932029;-0.6787642815108748;19.88547789026181;16.445183519883038;0.017543859649122806;0.0;0.17543859649122806
687;52;20080620012827.plt;walk;526;3310.0;3660.4397696024607;1.1047221471309476;49.193468947040785;2.5264136920532403;0.707580426338851;1.995956326618741;0.0014837473619575571;0.545165983789425;7.951371446517777;-8.306847860516559;56.05473518580389;53.89257468126151;0.3821292775665399;0.0076045627376425855;0.08935361216730038
